id,title,original_language,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,overview,tagline,status,homepage,release_year,release_month,decade,profit
17917,Oliver!,en,1968-09-26,10000000,37402877,153.0,7.0,103,8.305998,"Musical adaptation of Charles Dickens' Oliver Twist, a classic tale of an orphan who runs away from the workhouse and joins up with a group of boys headed by the Artful Dodger and trained to be pickpockets by master thief Fagin.",Much Much More Than a Musical!,Released,,1968,9,1960,27402877
74534,The Best Exotic Marigold Hotel,en,2011-11-28,10000000,136836156,124.0,6.9,459,21.258991,"British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than its advertisements, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways as the residents find new purpose in their old age.",Share the journey. Share the laughter.,Released,http://www.foxsearchlight.com/thebestexoticmarigoldhotel/,2011,11,2010,126836156
19405,Recess: School's Out,en,2001-01-27,10000000,44460850,83.0,6.6,67,5.699058,"Recess: School's Out is a 2001 animated film based on the Disney television series Recess. This film was produced by Walt Disney Pictures and was released theatrically nationwide on February 16, 2001.It's the most exciting time of year at Third Street Elementary-- the end of the School Year! But boredom quickly sets in for protagonist TJ Detweiler, as his friends are headed for Summer Camp. One day, while passing by the school on his bike, he notices a green glow coming from the school's auditorium. This is the work of the insidious ex-principal of Third Street, Phillium Benedict and his gang of ninjas and secret service look-alikes! Benedict is planning to get rid of Summer Vacation using his newly-acquired Tractor Beam, which he stole from the US Military Base in an effort to raise US Test Scores, and it's up to the Recess Gang to stop him! In the end.",Saving The World One Playground At A Time,Released,,2001,1,2000,34460850
9355,Mad Max Beyond Thunderdome,en,1985-06-29,12305523,36230219,107.0,5.9,748,36.582038,"Mad Max becomes a pawn in a decadent oasis of a technological society, and when exiled, becomes the deliverer of a colony of children.",Two men enter. One man leaves.,Released,,1985,6,1980,23924696
10999,Commando,en,1985-10-03,10000000,57500000,90.0,6.4,742,34.224204,"John Matrix, the former leader of a special commando strike force that always got the toughest jobs done, is forced back into action when his young daughter is kidnapped. To find her, Matrix has to fight his way through an array of punks, killers, one of his former commandos, and a fully equipped private army. With the help of a feisty stewardess and an old friend, Matrix has only a few hours to overcome his greatest challenge: finding his daughter before she's killed.",Somewhere... somehow... someone's going to pay.,Released,,1985,10,1980,47500000
321258,The Boy,en,2016-01-22,10000000,64188367,97.0,5.8,1102,38.179483,"A nanny, working for a family whose son has just passed away, finds herself put in charge of caring for a lifelike doll that the couple treat as a real child.",Every child needs to feel loved.,Released,http://theboymovie.tumblr.com/,2016,1,2010,54188367
44040,Devil,en,2010-01-13,10000000,33583175,80.0,5.8,816,30.934688,A group of people trapped in a elevator realizes that the devil is among them.,Bad Things Happen For A Reason,Released,http://www.thenightchronicles.com/devil/,2010,1,2010,23583175
10426,Friday After Next,en,2002-11-22,20000000,33526835,85.0,6.0,100,7.499639,Craig and Day Day have finally moved out of their parents houses and into their own crib. The cousins work nights at a local mall as security guards. When their house is robbed on Christmas Eve they team up to track him down.,The party's back in the 'hood!,Released,,2002,11,2000,13526835
280092,Insidious: Chapter 3,en,2015-06-04,10000000,104303851,97.0,6.2,983,45.946524,"A twisted new tale of terror begins for a teenage girl and her family, predating the haunting of the Lambert family in the earlier movies and revealing more mysteries of the otherworldly realm The Further.",This is how you die,Released,,2015,6,2010,94303851
13938,The Last Dragon,en,1985-03-22,10000000,25754284,108.0,6.4,69,4.928777,"A young man searches for the ""master"" to obtain the final level of martial arts mastery known as the glow. Along the way he must fight an evil martial arts expert and rescue a beautiful singer from an obsessed music promoter.",His family thinks he's crazy. His enemies think he's no challenge. But she knows he's THE LAST DRAGON.,Released,,1985,3,1980,15754284
10163,The Lawnmower Man,en,1992-03-05,10000000,32101000,108.0,5.4,197,10.125029,A simple man is turned into a genius through the application of computer science.,God made him simple. Science made him a god.,Released,,1992,3,1990,22101000
12182,Nick and Norah's Infinite Playlist,en,2008-10-03,9000000,32973937,89.0,6.4,379,20.452449,"Nick cannot stop obsessing over his ex-girlfriend, Tris, until Tris' friend Norah suddenly shows interest in him at a club. Thus beings an odd night filled with ups and downs as the two keep running into Tris and her new boyfriend while searching for Norah's drunken friend, Caroline, with help from Nick's band mates. As the night winds down, the two have to figure out what they want from each other.",Every night has a soundtrack.,Released,,2008,10,2000,23973937
1832,Dogma,en,1999-11-12,10000000,30652890,130.0,6.8,823,14.543435,"The latest battle in the eternal war between Good and Evil has come to New Jersey in the late, late 20th Century. Angels, demons, apostles and prophets (of a sort) walk among the cynics and innocents of America and duke it out for the fate of humankind.",It can be Hell getting into Heaven,Released,http://www.dogma-movie.com/,1999,11,1990,20652890
9034,The Banger Sisters,en,2002-09-20,10000000,0,98.0,5.5,62,6.015354,"In the late '60s, the self-proclaimed belles of the rock 'n' roll ball, rocked the worlds of every music legend whose pants they could take off -- and they have the pictures to prove it. But it's been more than two decades since the Banger Sisters earned their nickname -- or even laid eyes on each other. Their reunion is the collision of two women's worlds; one who's living in the past, and one who's hiding from it. Together they learn to live in the moment.",Some friendships last forever... like it or not.,Released,,2002,9,2000,-10000000
15301,Twilight Zone: The Movie,en,1983-06-24,10000000,29450919,101.0,6.2,161,12.902975,"Four directors collaborated to remake four episodes of the popular television series 'The Twilight Zone' for this movie. The episodes are updated slightly and in color (the television show was in black-and-white), but very true to the originals, where eerie and disturbing situations gradually spin out of control. ""A Quality of Mercy"", ""Kick the Can"", ""It's a Good Life"", and ""Nightmare at 20,000 Feet"".","You're travelling through another dimension. A dimension, not only of sight and sound, but of mind. A journey into a wondrous land whose boundaries are that of imagination. Next stop, the Twilight Zone!",Released,,1983,6,1980,19450919
10135,Road House,en,1989-05-19,15000000,30050028,114.0,6.3,252,6.216203,"The Double Deuce is the meanest, loudest and rowdiest bar south of the Mason-Dixon Line, and Dalton (Patrick Swayze) has been hired to clean it up. He might not look like much, but the Ph.D.-educated bouncer proves he's more than capable -- busting the heads of troublemakers and turning the roadhouse into a jumping hot-spot. But Dalton's romance with the gorgeous Dr. Clay (Kelly Lynch) puts him on the bad side of cutthroat local big shot Brad Wesley (Ben Gazzara).","Dalton lives like a loner, fights like a professional. And loves like there's no tomorrow.",Released,,1989,5,1980,15050028
26352,A Low Down Dirty Shame,en,1994-11-23,10000000,29392418,100.0,6.0,31,3.290639,"A black detective becomes embroiled in a web of danger while searching for a fortune in missing drug money. During the course of his investigation, he encounters various old connections, ultimately confronting the criminal responsible for Shame's expulsion from the force. He must also deal with two women, Angela, a beautiful old flame, and Peaches, his energetic but annoying sidekick.",He's armed and dangerously funny.,Released,,1994,11,1990,19392418
20616,Swimfan,en,2002-09-06,8500000,34411240,84.0,5.0,70,4.844451,"Ben Cronin has it all: the admiration of his many friends, a terrific girlfriend, and he's on the fast-track to an athletic scholarship. Ben's rock-solid, promising future and romance are turned upside-down with the arrival of Madison Bell. Madison, the new girl in town, quickly sets her sights on the impressionable Ben. While their first few meetings are innocent enough, the obsessive and seductive Madison wants more ... much more.",His biggest fan just became his worst nightmare.,Released,http://swimfan.film.ru/,2002,9,2000,25911240
9794,Employee of the Month,en,2006-10-06,12000000,38368909,103.0,5.3,153,9.559737,"When he hears that the new female employee digs ambitious men who are the store employee of the month, a slacker gets his act together but finds himself in competition with his rival, an ambitious co-worker.","A slacker competes with a repeat winner for the ""Employee of the Month"" title at work",Released,,2006,10,2000,26368909
15037,Can't Hardly Wait,en,1998-06-12,10000000,25605015,100.0,6.1,122,11.350382,"It's graduation day at Huntington Hills High, and you know what that means - time to party. And not just any party, either. This one will be a night to remember, as the nerds become studs, the jocks are humiliated, and freshman crushes blossom into grown-up romance.",Yesterday's history.  Tomorrow's the future.  Tonight's the party.,Released,,1998,6,1990,15605015
227,The Outsiders,en,1983-03-25,10000000,33697647,91.0,6.9,291,13.455373,"When two poor greasers, Johnny, and Ponyboy are assaulted by a vicious gang, the socs, and Johnny kills one of the attackers, tension begins to mount between the two rival gangs, setting off a turbulent chain of events.",They grew up on the outside of society. They weren't looking for a fight. They were looking to belong.,Released,,1983,3,1980,23697647
294272,Pete's Dragon,en,2016-08-10,65000000,143695338,102.0,6.2,679,31.974359,"Pete is a mysterious 10-year-old with no family and no home who claims to live in the woods with a giant, green dragon named Elliott. With the help of Natalie, an 11-year-old girl whose father Jack owns the local lumber mill, forest ranger Grace sets out to determine where Pete came from, where he belongs, and the truth about this dragon.",Some secrets are too big to keep.,Released,http://movies.disney.com/petes-dragon-2016,2016,8,2010,78695338
11336,The Dead Zone,en,1983-10-21,10000000,20766616,103.0,6.9,311,16.78512,"Johnny Smith is a schoolteacher with his whole life ahead of him but, after leaving his fiancee's home one night, is involved in a car crash which leaves him in a coma for 5 years. When he wakes, he discovers he has an ability to see into the past, present and future life of anyone with whom he comes into physical contact.","In his mind, he has the power to see the future. In his hands, he has the power to change it.",Released,,1983,10,1980,10766616
283445,Sinister 2,en,2015-08-19,10000000,52882018,97.0,5.4,581,26.090495,A young mother and her twin sons move into a rural house that's marked for death.,"Be careful, children at play.",Released,http://www.sinistermovie.com/,2015,8,2010,42882018
88036,Sparkle,en,2012-08-17,14000000,24637469,116.0,5.8,36,2.698185,"Musical prodigy, Sparkle (Jordin Sparks) struggles to become a star while overcoming issues that are tearing her family apart. From an affluent Detroit area and daughter to a single mother (Whitney Houston), she tries to balance a new romance with music manager Stix (Derek Luke) while dealing with the unexpected challenges her new life will bring as she and her two sisters (Carmen Ejogo and Tika Sumpter) strive to become a dynamic singing group during the Motown-era.",Celebrate the legend.,Released,,2012,8,2010,10637469
10984,Valentine,en,2001-02-01,0,0,96.0,5.0,114,5.904126,Five friends are stalked and murdered by a masked assailant while preparing for Valentine's Day.,Remember that kid everyone ignored on Valentine’s Day? - He remembers you.,Released,,2001,2,2000,0
22824,The Fourth Kind,en,2009-11-06,10000000,42333295,98.0,5.8,441,22.888173,"Since the 1960s, a disproportionate number of the population in and around Nome, Alaska, have gone missing. Despite FBI investigations, the disappearances remain a mystery. Dr. Abigail Tyler, a psychologist, may be on the verge of blowing the unsolved cases wide open when, during the course of treating her patients, she finds evidence of alien abductions.",There are four kinds of alien encounters. The fourth kind is abduction.,Released,http://www.thefourthkind.net/,2009,11,2000,32333295
9526,A Prairie Home Companion,en,2006-06-09,10000000,0,105.0,6.4,81,5.025446,"A look at what goes on backstage during the last broadcast of America's most celebrated radio show, where singing cowboys Dusty and Lefty, a country music siren, and a host of others hold court",Radio Like You've Never Seen It Before,Released,,2006,6,2000,-10000000
39349,Sugar Hill,en,1994-02-25,0,0,123.0,5.2,13,2.580808,"Sugar Hill is a 1994 American crime-drama/neo-noir film starring Wesley Snipes and Michael Wright as brothers Roemello and Raynathan Skuggs. The film focuses on the two brothers, who are major drug dealers in the Harlem neighborhood of New York City.",He wanted power. He wanted revenge. Now he just wants out.,Released,http://en.wikipedia.org/wiki/Sugar_Hill_(1994_film),1994,2,1990,0
15983,Invasion U.S.A.,en,1985-09-27,0,0,107.0,5.3,49,4.192064,A one-man army comes to the rescue of the United States when a spy attempts an invasion.,America wasn't ready...but HE was!,Released,,1985,9,1980,0
14544,Roll Bounce,en,2005-09-23,0,0,112.0,6.1,27,2.596338,"From Wikipedia, the free encyclopedia. Roll Bounce is a 2005 American comedy-drama film written by Norman Vance Jr. and directed by Malcolm D. Lee. The film stars hip hop artist Bow Wow as the leader of a roller skating crew in 1970s Chicago. The film also stars Nick Cannon, Meagan Good, Brandon T. Jackson, Wesley Jonathan, Chi McBride, Kellita Smith, and Jurnee Smollett. Description above from the Wikipedia article Roll Bounce, licensed under CC-BY-SA, full list of contributors on Wikipedia.",,Released,,2005,9,2000,0
11545,Rushmore,en,1998-09-17,9000000,17096053,93.0,7.5,676,18.289303,"When a beautiful first-grade teacher arrives at a prep school, she soon attracts the attention of an ambitious teenager named Max, who quickly falls in love with her. Max turns to the father of two of his schoolmates for advice on how to woo the teacher. However, the situation soon gets complicated when Max's new friend becomes involved with her, setting the two pals against one another in a war for her attention.",Love. Expulsion. Revolution.,Released,,1998,9,1990,8096053
42684,Skyline,en,2010-11-11,10000000,66821036,100.0,4.7,507,26.268209,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",Don't look up,Released,,2010,11,2010,56821036
268238,The Second Best Exotic Marigold Hotel,en,2015-02-26,10000000,85978266,122.0,6.3,272,17.592299,As the Best Exotic Marigold Hotel has only a single remaining vacancy - posing a rooming predicament for two fresh arrivals - Sonny pursues his expansionist dream of opening a second hotel.,,Released,,2015,2,2010,75978266
8359,Kit Kittredge: An American Girl,en,2008-07-02,0,0,101.0,6.4,34,6.27141,"The Great Depression hits home for nine year old Kit Kittredge when her dad loses his business and leaves to find work. Oscar nominee Abigail Breslin stars as Kit, leading a splendid cast in the first ever ""American Girl"" theatrical movie. In order to keep their home, Kit and her mother must take in boarders - paying house - guests who turn out to be full of fascinating stories. When mother's lockbox containing all their money is stolen, Kit's new hobo friend Will is the prime suspect. Kit refuses to believe that Will would steal, and her efforts to sniff out the real story get her and friends into big trouble. The police say the robbery was an inside job, committed by someone they know. So if it wasn't Will, then who did it.","Kit Kittredge, a resourceful young girl, helps her mother run a boardinghouse after her father loses his job.",Released,http://www.americangirl.com/movie/,2008,7,2000,0
15648,The Perfect Man,en,2005-06-17,0,0,100.0,5.5,203,11.158906,"Holly is tired of moving every time her mom Jean breaks up with yet another second-rate guy. To distract her mother from her latest bad choice, Holly conceives the perfect plan for the perfect man, an imaginary secret admirer who will romance Jean and boost her self-esteem.",Is it all too good to be true?,Released,http://www.watchvideoseries.com/movies/the-perfect-man-2005/,2005,6,2000,0
41823,Mo' Better Blues,en,1990-08-03,10000000,16153593,129.0,6.3,47,3.079862,"Opens with Bleek as a child learning to play the trumpet, his friends want him to come out and play but mother insists he finish his lessons. Bleek grows into adulthood and forms his own band - The Bleek Gilliam Quartet. The story of Bleek's and Shadow's friendly rivalry on stage which spills into their professional relationship and threatens to tear apart the quartet.",,Released,,1990,8,1990,6153593
11891,Kung Pow: Enter the Fist,en,2002-01-25,0,0,81.0,6.1,159,8.288813,"A movie within a movie, created to spoof the martial arts genre. Writer/director Steve Oedekerk uses contemporary characters and splices them into a 1970s kung-fu film, weaving the new and old together. As the main character, The Chosen One, Oedekerk sets off to avenge the deaths of his parents at the hands of kung-fu legend Master Pain. Along the way, he encounters some strange characters",,Released,,2002,1,2000,0
9362,Tremors,en,1990-01-19,11000000,48572000,96.0,6.6,864,32.579697,"Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground.",The monster movie that breaks new ground.,Released,,1990,1,1990,37572000
9902,Wrong Turn,en,2003-05-30,12600000,28650575,84.0,6.0,635,33.555764,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",It's the last one you'll ever take.,Released,,2003,5,2000,16050575
14729,The Long Riders,en,1980-05-12,10000000,15795189,99.0,6.6,50,2.959547,"The origins, exploits and the ultimate fate of the James gang is told in a sympathetic portrayal of the bank robbers made up of brothers who begin their legendary bank raids because of revenge.","""All the world likes an outlaw. For some damn reason they remember 'em."" - Jesse James",Released,,1980,5,1980,5795189
9455,The Corruptor,en,1999-03-12,25000000,15156200,110.0,6.0,57,4.068107,"Danny is a young cop partnered with Nick, a seasoned but ethically tainted veteran. As the two try to stop a gang war in Chinatown, Danny relies on Nick but grows increasingly uncomfortable with the way Nick gets things done.",You can't play by the rules if there aren't any.,Released,,1999,3,1990,-9843800
103731,Mud,en,2013-05-01,10000000,21587700,130.0,7.0,1068,17.663353,Two teenage boys encounter a fugitive and make a pact to help him escape from an island in the Mississippi.,,Released,,2013,5,2010,11587700
10090,Reno 911!: Miami,en,2007-02-23,10000000,20342161,84.0,5.6,72,4.207456,A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.,"In a time of crisis, America will call Reno 911!",Released,,2007,2,2000,10342161
164558,One Direction: This Is Us,en,2013-08-28,10000000,0,92.0,8.0,201,7.944457,"Go behind the scenes during One Directions sell out ""Take Me Home"" tour and experience life on the road.",A motion picture event.,Released,http://www.1dthisisus-movie.com/feature/mosaic/,2013,8,2010,-10000000
19905,"The Goods: Live Hard, Sell Hard",en,2009-08-14,10000000,0,90.0,5.4,58,3.352702,"Who is Don Ready? Salesman? Lover? Song Stylist? Semi-professional dolphin trainer? Ready is all of the above - except for a dolphin trainer. When he’s asked to help save an ailing local car dealership from bankruptcy, Ready and his ragtag crew descend on the town of Temecula like a pack of coyotes on a basket full of burgers.",,Released,http://www.livehardsellhard.com/,2009,8,2000,-10000000
17710,Hey Arnold! The Movie,en,2002-06-28,0,0,76.0,5.6,62,5.856363,"When a powerful developer named Mr. Scheck wants to knock down all the stores and houses in Arnold's neighborhood to build a huge ""mall-plex"", it looks likes the neighborhood is doomed to disappear. But with the help of a superhero and a mysterious deep-voiced stranger, Arnold and Gerald will need to recover a crucial document in order to save their beloved neighborhood.",A Big Problem Calls For a Big Head,Released,,2002,6,2000,0
75900,My Week with Marilyn,en,2011-10-17,6400000,35057696,99.0,6.6,406,21.006078,"Sir Laurence Olivier is making a movie in London. Young Colin Clark, an eager film student, wants to be involved and he navigates himself a job on the set. When film star Marilyn Monroe arrives for the start of shooting, all of London is excited to see the blonde bombshell, while Olivier is struggling to meet her many demands and acting ineptness, and Colin is intrigued by her. Colin's intrigue is met when Marilyn invites him into her inner world where she struggles with her fame, her beauty and her desire to be a great actress.",,Released,http://myweekwithmarilynmovie.com/,2011,10,2010,28657696
9515,The Matador,en,2005-05-12,10000000,17297244,96.0,6.2,136,5.647538,"The life of Danny Wright, a salesman forever on the road, veers into dangerous and surreal territory when he wanders into a Mexican bar and meets a mysterious stranger, Julian, who's very likely a hit man. Their meeting sets off a chain of events that will change their lives forever, as Wright is suddenly thrust into a far-from-mundane existence that he takes to surprisingly well … once he gets acclimated to it.",A hitman and a salesman walk into a bar...,Released,,2005,5,2000,7297244
27322,Love Jones,en,1997-03-14,10000000,0,104.0,8.1,12,1.000178,"Darius Lovehall is a young black poet in Chicago who starts dating Nina Moseley, a beautiful and talented photographer. While trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their friend, talking about love and sex. Then Nina tests the strength of Darius' feelings and sets a chain of romantic complications into motion.",Get Together. Fall Apart. Start Over.,Released,,1997,3,1990,-10000000
328425,The Gift,en,2015-07-30,5000000,58978653,108.0,6.7,1049,27.247013,"A husband and wife try to reinvigorate their relationship but their lives are threatened by a ""friend"" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin.",Not every gift is welcome.,Released,https://www.facebook.com/GIFTmovie,2015,7,2010,53978653
14120,End of the Spear,en,2005-12-02,0,0,108.0,6.1,15,1.83428,"""End of the Spear"" is the story of Mincayani, a Waodani tribesman from the jungles of Ecuador. When five young missionaries, among them Jim Elliot and Nate Saint, are speared to death by the Waodani in 1956, a series of events unfold to change the lives of not only the slain missionaries' families, but also Mincayani and his people",,Released,http://www.endofthespear.com/,2005,12,2000,0
10050,Get Over It,en,2001-03-08,10000000,0,87.0,5.5,75,11.592129,"When Berke Landers, a popular high school basketball star, gets dumped by his life-long girlfriend, Allison, he soon begins to lose it. But with the help of his best friend Felix's sister Kelly, he follows his ex into the school's spring musical. Thus ensues a love triangle loosely based upon Shakespeare's ""A Midsummer Night's Dream"", where Berke is only to find himself getting over Allison and beginning to fall for Kelly.","Young, Free And Single. Again.",Released,,2001,3,2000,-10000000
1542,Office Space,en,1999-02-19,10000000,12827813,89.0,7.4,1050,18.366362,Three office workers strike back at their evil employers by hatching a hapless attempt to embezzle money.,Work sucks.,Released,,1999,2,1990,2827813
10490,Drop Dead Gorgeous,en,1999-07-23,10000000,10571408,98.0,6.4,86,6.736274,"In a small Minnesota town, the annual beauty pageant is being covered by a TV crew. Former winner Gladys Leeman wants to make sure her daughter follows in her footsteps; explosions, falling lights, and trailer fires prove that. As the Leemans are the richest family in town, the police are pretty relaxed about it all. Despite everything, main rival (but sweet) Amber Atkins won't give up without a fight.",The battle between the good and the bad is bound to get ugly.,Released,,1999,7,1990,571408
87093,Big Eyes,en,2014-12-24,10000000,28883511,105.0,6.8,1196,28.570174,"The story of the awakening of the painter, Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.",She created it. He sold it. And they bought it.,Released,,2014,12,2010,18883511
10029,Very Bad Things,en,1998-09-11,30000000,9898412,100.0,6.2,179,5.671691,"Kyle Fisher has one last night to celebrate life as a single man before marrying Laura, so he sets out to Vegas with four of his best buddies. But a drug and alcohol filled night on the town with a stripper who goes all the way, turns into a cold night in the desert with shovels when the stripper goes all the way into a body bag after dying in their bathroom. And that's just the first of the bodies to pile up before Kyle can walk down the aisle...",They've been bad. Very bad.,Released,,1998,9,1990,-20101588
9893,Sleepover,en,2004-07-09,0,0,89.0,5.3,101,5.842299,"As their first year of high school looms ahead, best friends Julie, Hannah, Yancy and Farrah have one last summer sleepover. Little do they know they're about to embark on the adventure of a lifetime. Desperate to shed their nerdy status, they take part in a night-long scavenger hunt that pits them against their popular archrivals. Everything under the sun goes on -- from taking Yancy's father's car to sneaking into nightclubs!",The rules are set. The game is on.,Released,,2004,7,2000,0
11507,Body Double,en,1984-10-25,10000000,8801940,114.0,6.4,137,9.525626,"After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide.",You can't believe everything you see.,Released,,1984,10,1980,-1198060
37931,MacGruber,en,2010-05-21,10000000,6110000,90.0,5.1,179,14.038512,"Ex-special operative MacGruber (Forte) is called back into action to take down his archenemy, Dieter Von Cunth (Kilmer), who's in possession of a nuclear warhead and bent on destroying Washington, DC.",He's the ultimate tool.,Released,http://iamrogue.com/macgruber/,2010,5,2010,-3890000
3472,Dirty Pretty Things,en,2002-09-05,0,0,97.0,6.8,131,9.177896,"An urban hotel in London is a gathering and flash point for legal and illegal immigrants attempting to cobble together their lives in a new country. The immigrants include Senay, a Turkish woman, and a Nigerian doctor named Okwe who is working as a night porter at the hotel. The pair discover the hotel is a front for all sorts of clandestine activities. Their only wish is to avoid possible deportation. Okwe becomes more entangled in the goings on when he is called to fix a toilet in one of the rooms. He discovers the plumbing has been clogged by a human heart.",Every dream has its price.,Released,,2002,9,2000,0
87818,Movie 43,en,2013-01-01,6000000,32438988,90.0,4.4,797,35.350303,"The film is composed of multiple comedy shorts presented through an overarching segment titled ""The Pitch"", in which Charlie Wessler, a mad screenwriter, is attempting to pitch a script to film executive Griffin Schraeder. After revealing several of the stories in his script, Wessler becomes agitated when Schraeder dismisses his outrageous ideas, and he pulls a gun on him and forces him to listen to multiple other stories before making Schraeder consult his manager, Bob Mone, to purchase the film.",The biggest cast ever assembled for the most outrageous comedy ever made.,Released,,2013,1,2010,26438988
13160,Over Her Dead Body,en,2008-02-01,10000000,0,95.0,5.3,145,12.067921,"After his fiancée, Kate, dies in an accident on their wedding day, veterinarian Henry grows depressed. To help him move on, his sister has him visit psychic Ashley and gives her Kate's diary. Ashley uses the journal's details to convincingly deliver the fake message that Kate wants Henry to move on. However, Kate's ghost is watching over Ashley and Henry. Furious when they fall for each other, she vows to sabotage their relationship.",She's passed on... But she's not moving on.,Released,http://www.overherdeadbodymovie.com,2008,2,2000,-10000000
88005,Seeking a Friend for the End of the World,en,2012-06-22,10000000,9636289,101.0,6.3,700,30.863082,"As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan.",Nice knowing you.,Released,,2012,6,2010,-363711
52067,Cedar Rapids,en,2011-02-11,0,6861102,87.0,5.9,135,10.254807,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,Today is the first day... of the rest of his weekend.,Released,http://www.foxsearchlight.com/cedarrapids/,2011,2,2010,6861102
73,American History X,en,1998-10-30,20000000,23875127,119.0,8.2,3016,73.567232,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",Some Legacies Must End.,Released,http://www.historyx.com/,1998,10,1990,3875127
134597,The Collection,en,2012-09-21,0,6842058,94.0,5.9,289,16.361743,"Arkin escapes with his life from the vicious grips of ""The Collector"" during an entrapment party where he adds beautiful Elena to his ""Collection."" Instead of recovering from the trauma, Arkin is suddenly abducted from the hospital by mercenaries hired by Elena's wealthy father. Arkin is blackmailed to team up with the mercenaries and track down The Collector's booby trapped warehouse and save Elena.",Every great collector has a vision.,Released,,2012,9,2010,6842058
24034,Teacher's Pet,en,2004-01-16,10000000,0,74.0,5.5,2,1.374409,"Spot (Lane) is a dog who can talk and read. Posing as a human, he sneaks into school with his master Leonard (Flemming). Educational adventures ensue",A musical tail about one dog's dream of becoming a boy,Released,,2004,1,2000,-10000000
14283,The Red Violin,en,1998-09-10,18000000,9495408,131.0,7.3,99,6.18869,"Spans 300 years in the life of one famed musical instrument that winds up in present-day Montreal on the auction block. Crafted by the Italian master Bussotti (Cecchi) in 1681, the red violin derives its unusual color from the human blood mixed into the finish. With this legacy, the violin travels to Austria, England, China, and Canada, leaving both beauty and tragedy in its wake.",,Released,,1998,9,1990,-8504592
404,The Straight Story,en,1999-10-15,10000000,0,112.0,7.7,306,15.280261,"""The Straight Story"" chronicles a trip made by 73-year-old Alvin Straight from Laurens, Iowa, to Mt. Zion, Wisconsin, in 1994 while riding a lawn mower. The man undertook his strange journey to mend his relationship with his ill, estranged, 75-year-old brother Lyle.",,Released,,1999,10,1990,-10000000
13201,Deuces Wild,en,2002-05-03,0,0,96.0,5.5,34,0.753481,"1950s New York City. A bad and bloody gang war is about to erupt on the dysfunctional streets of Brooklyn. The Deuces at war with the vicious Vipers. Scott Kalvert directs this tale of lust, drugs, mayhem and madness during one hot summer on the streets of New York.",Some lines should never be crossed.,Released,http://www.mgm.com/sites/deuceswild/intro/,2002,5,2000,0
209403,Bad Words,en,2013-09-06,9500000,7800000,88.0,6.4,334,14.105392,"A misanthropic man sets out to exact revenge on his estranged father, by finding a loophole and attempting to win the National Spelling Bee as an adult. Figuring it would destroy his father, and everything he's worked so hard for as head of the Spelling Bee Championship Organization, Guy Trilby (Jason Bateman) eventually discovers winning isn't necessary for revenge, and that friendship is a blessing not a curse.",The end justifies the means,Released,,2013,9,2010,-1700000
7942,"Run, Fatboy, Run",en,2007-09-06,10000000,33000000,100.0,6.2,238,14.905357,"Five years after jilting his pregnant fiancée on their wedding day, out-of-shape Dennis decides to run a marathon to win her back.",Love. Commitment. Responsibility. There's nothing he won't run away from.,Released,http://www.runfatboyrunmovie.com/,2007,9,2000,23000000
73247,Heartbeeps,en,1981-12-18,10000000,2154696,79.0,3.8,6,0.518056,Heartbeeps stars Andy Kaufman and Bernadette Peters as domestic robots who fall in love and run off together.,Meet a modern nuclear family unlike any other.,Released,,1981,12,1980,-7845304
